action,clip,csv_path,n_rows,n_frames,min_frame,max_frame,frames_with_dets,mean_dets_per_frame,missing_frames,mean_w,mean_h,mean_ar,mean_area,conf_median,conf_p10,conf_p90
crossing,crossing_KS_85,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_85.csv,1129,82,1,82,82,13.768292682926829,0,371.1859441275465,193.85016563330382,1.14139517126087,177872.10304559028,0.295196,0.06775124,0.9975164000000001
crossing,crossing_KS_86,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_86.csv,1430,82,1,82,82,17.4390243902439,0,235.4677718881119,145.9681690909091,0.8339275916408134,110163.33979895736,0.2304175,0.062442870000000004,0.9940386
crossing,crossing_KS_87,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_87.csv,929,81,1,81,81,11.469135802469136,0,209.98982092572658,151.0391698600646,0.7692520084770224,98437.86366390396,0.217618,0.05891038,0.9965308
crossing,crossing_KS_88,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_88.csv,901,66,1,66,66,13.651515151515152,0,222.83506438102106,154.84788645948944,0.8068899066727448,111921.75797344223,0.727845,0.0625803,0.995632
crossing,crossing_KS_89,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_89.csv,1181,82,1,82,82,14.402439024390244,0,307.50782282878913,201.91251905165115,0.8560267668996283,167461.68965238135,0.931678,0.0771321,0.996699
crossing,crossing_KS_9,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_9.csv,1543,81,1,81,81,19.049382716049383,0,355.97244834737523,189.78978010369408,1.1831888889122935,145991.8386136075,0.749852,0.06982782,0.9942008
crossing,crossing_KS_90,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_90.csv,989,83,1,83,83,11.91566265060241,0,281.5560421536906,189.23493377148634,0.805882388477599,147031.16297990162,0.941051,0.06707254000000001,0.997468
crossing,crossing_KS_91,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_91.csv,1001,82,1,82,82,12.207317073170731,0,187.43997644655346,138.40269430569433,0.7943078901062767,76358.7313164758,0.323006,0.0610656,0.99699
crossing,crossing_KS_92,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_92.csv,988,81,1,81,81,12.197530864197532,0,151.62575173076925,118.02791933198381,0.7079298269661083,59386.56333037078,0.47122050000000004,0.06251706,0.995969
crossing,crossing_KS_93,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_93.csv,788,82,1,82,82,9.609756097560975,0,182.21227563451777,126.48136040609138,0.7935161009114926,64579.172713155065,0.4476005,0.06053014,0.9978014000000001
crossing,crossing_KS_94,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_94.csv,755,66,1,66,66,11.43939393939394,0,155.62631880794703,113.47669509933776,0.7616662330543224,68669.68910111694,0.392668,0.0634467,0.996374
crossing,crossing_KS_95,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_95.csv,1013,82,1,82,82,12.353658536585366,0,165.19906301085882,137.0968590325765,0.673724581727605,79133.41553121005,0.59446,0.06471546,0.9965668
crossing,crossing_KS_96,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_96.csv,804,98,1,98,98,8.204081632653061,0,151.52732238805967,123.55848743781094,0.7269632341396739,54494.24139769491,0.879211,0.06515095,0.9958422
crossing,crossing_KS_97,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_97.csv,886,82,1,82,82,10.804878048780488,0,227.89867185891646,165.92504706546273,0.7551872457806645,121021.23047812446,0.9191754999999999,0.06242605,0.9975605000000001
crossing,crossing_KS_98,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_98.csv,744,82,1,82,82,9.073170731707316,0,163.04623450725805,141.6396552419355,0.6861044079827848,65843.78142141666,0.9770925,0.06344003,0.9963493
crossing,crossing_KS_99,/content/uniri-hbd/handball_s/player_detections/crossing/crossing_KS_99.csv,489,66,1,66,66,7.409090909090909,0,127.57336605316974,110.05446012269938,0.7275740587846026,34024.16036648057,0.986698,0.06396474,0.997572
defence,defence_KS_1,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_1.csv,1031,81,1,81,81,12.728395061728396,0,196.99143870884578,153.07600484966054,0.6952212421312447,91871.60078896051,0.38066,0.0639499,0.997255
defence,defence_KS_10,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_10.csv,1222,98,1,98,98,12.46938775510204,0,283.2443921592472,213.79308420621928,0.7889232638800642,158284.68759257373,0.9799685,0.07590178,0.9979344
defence,defence_KS_11,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_11.csv,916,81,1,81,81,11.308641975308642,0,267.3052405021834,221.6091537117904,0.7225539427028432,157815.36370650175,0.9896145000000001,0.08499390000000001,0.9984355
defence,defence_KS_12,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_12.csv,1080,130,1,130,130,8.307692307692308,0,207.5735202472222,164.64702064814813,0.6992382523084628,87223.5922567632,0.991069,0.06204317,0.9978772
defence,defence_KS_13,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_13.csv,1448,114,1,114,114,12.701754385964913,0,221.6394254834254,194.46245441988953,0.6457029906369247,116417.81674345666,0.9699805,0.06507933,0.9984787
defence,defence_KS_14,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_14.csv,917,82,1,82,82,11.182926829268293,0,214.57895415768812,175.47055779716464,0.6873760335132226,100912.38871813126,0.96786,0.06282238,0.9985232
defence,defence_KS_15,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_15.csv,1063,82,1,82,82,12.963414634146341,0,220.04175249379117,180.1928556914393,0.6760894864120035,111877.10049921687,0.848335,0.06671002,0.9982122
defence,defence_KS_16,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_16.csv,1097,81,1,81,81,13.54320987654321,0,250.10480916499546,197.39674475843208,0.7630991971091352,125543.9712980049,0.97687,0.0746985,0.9976798
defence,defence_KS_2,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_2.csv,941,81,1,81,81,11.617283950617283,0,243.545483851966,189.88137481402762,0.7662206246257948,116319.36865744762,0.98853,0.0806085,0.998168
defence,defence_KS_3,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_3.csv,771,99,1,99,99,7.787878787878788,0,68.82296797237353,117.98270428015563,0.5124849148615823,14506.19600681212,0.987472,0.0713918,0.997945
defence,defence_KS_4,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_4.csv,1778,82,1,82,82,21.682926829268293,0,340.734060412261,196.87172030371207,1.0898794891047208,151359.4669450105,0.868634,0.07662564000000001,0.9957039000000001
defence,defence_KS_5,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_5.csv,1112,81,1,81,81,13.728395061728396,0,253.94868788120502,169.34088696043165,0.845185192104662,108479.49187751792,0.6361235000000001,0.06448433,0.9980776
defence,defence_KS_6,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_6.csv,1192,97,1,97,97,12.288659793814434,0,212.29051708137587,175.05993397651008,0.6839624813605194,103736.59947477134,0.5789785,0.06645791999999999,0.9980939000000001
defence,defence_KS_7,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_7.csv,832,65,1,65,65,12.8,0,226.91184192427883,178.3322998798077,0.7332879024759023,102385.5562267964,0.915597,0.06632969,0.9977828999999999
defence,defence_KS_8,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_8.csv,986,66,1,66,66,14.93939393939394,0,286.5934413742394,200.5374836713996,0.8672526804433424,142142.27428280475,0.5360255,0.0652555,0.997015
defence,defence_KS_9,/content/uniri-hbd/handball_s/player_detections/defence/defence_KS_9.csv,1947,130,1,130,130,14.976923076923077,0,233.59355359322032,176.94210626605033,0.7208910935709867,122334.41407912731,0.257105,0.06915532,0.9978168000000001
dribbling,dribbling_KS_10,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_10.csv,1503,65,1,65,65,23.123076923076923,0,321.6973731337325,181.75487544910177,1.0135499385930635,154295.6246510543,0.31362,0.0717659,0.9972605999999999
dribbling,dribbling_KS_11,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_11.csv,2061,99,1,99,99,20.818181818181817,0,363.58013842309555,204.33564662785056,1.0562949435024938,176748.93965559837,0.561019,0.0642541,0.998096
dribbling,dribbling_KS_12,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_12.csv,1321,66,1,66,66,20.015151515151516,0,239.58308210825135,171.93123996971988,0.7355862181733306,129600.74413460697,0.312274,0.0638289,0.996784
dribbling,dribbling_KS_13,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_13.csv,442,65,1,65,65,6.8,0,33.817918552036204,57.55788009049773,0.42268816545019566,4613.164870273757,0.17571550000000002,0.06033613,0.9970913
dribbling,dribbling_KS_14,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_14.csv,1683,98,1,98,98,17.1734693877551,0,18.59853297682709,48.48826797385621,0.4016616794526306,1237.2962675311942,0.162748,0.06008878,0.9560954
dribbling,dribbling_KS_15,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_15.csv,1837,81,1,81,81,22.679012345679013,0,23.77424060968971,45.32156614044638,0.4338000940051492,2201.55668569951,0.160702,0.06193834,0.9749086000000001
dribbling,dribbling_KS_16,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_16.csv,2912,129,1,129,129,22.573643410852714,0,28.489527472527477,57.531722184065934,0.43422951094794465,2897.002181665179,0.2527285,0.06353724000000001,0.9751634
dribbling,dribbling_KS_17,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_17.csv,1756,98,1,98,98,17.918367346938776,0,168.23500192710705,81.5729681093394,1.0182588957805239,39181.00171641025,0.6952815,0.0736783,0.9918785
dribbling,dribbling_KS_18,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_18.csv,2117,81,1,81,81,26.135802469135804,0,147.3353582824752,74.85928644307984,0.937408508043287,34647.70952873416,0.356961,0.06483344,0.9706294
dribbling,dribbling_KS_19,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_19.csv,2466,114,1,114,114,21.63157894736842,0,141.85588610867805,76.2771893755069,0.8632269857362223,34510.46854013312,0.616131,0.0641561,0.979729
dribbling,dribbling_KS_2,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_2.csv,2311,93,1,93,93,24.849462365591396,0,21.908973604500215,35.03248204240588,0.4820921521949691,2936.0710144171353,0.207334,0.0647827,0.936651
dribbling,dribbling_KS_20,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_20.csv,1616,81,1,81,81,19.950617283950617,0,195.48332002475246,90.26371967821783,1.0868725868420097,48008.874530683905,0.8274045,0.0693551,0.994843
dribbling,dribbling_KS_21,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_21.csv,1292,65,1,65,65,19.876923076923077,0,148.69580291486068,79.2696826625387,0.9325588924640003,34175.12761039419,0.550959,0.06690093,0.987371
dribbling,dribbling_KS_22,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_22.csv,2104,113,1,113,113,18.61946902654867,0,151.1773909301331,83.65333079847908,0.879029381824625,39140.08317384628,0.4306565,0.06972403,0.9859629999999999
dribbling,dribbling_KS_23,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_23.csv,1891,81,1,81,81,23.34567901234568,0,144.23508801723952,76.53093178212586,0.9255837106438206,32874.03531489216,0.487278,0.0679856,0.984969
dribbling,dribbling_KS_24,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_24.csv,970,65,1,65,65,14.923076923076923,0,136.49241711340207,72.53864742268043,0.8526003202918153,34009.74655222371,0.5691765,0.06835100000000001,0.988074
dribbling,dribbling_KS_25,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_25.csv,2323,113,1,113,113,20.557522123893804,0,223.90353264743865,98.7635157124408,1.20977111469278,56146.358153204834,0.738813,0.06577386,0.9925578
dribbling,dribbling_KS_3,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_3.csv,2190,101,1,101,101,21.683168316831683,0,286.77339897716894,166.82129497716892,0.9801047340659198,127895.75193636156,0.4410195,0.06860776,0.9970337
dribbling,dribbling_KS_4,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_4.csv,1629,82,1,82,82,19.865853658536587,0,256.88207025782685,161.34394910988337,0.810513891292159,132053.61886526408,0.515337,0.06514598,0.997631
dribbling,dribbling_KS_5,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_5.csv,2764,113,1,113,113,24.460176991150444,0,293.46240030246025,167.97680560781475,0.9449314481861462,141100.6811463747,0.304666,0.06348714,0.9971626
dribbling,dribbling_KS_6,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_6.csv,2249,82,1,82,82,27.426829268292682,0,339.3045228101379,185.6581100933748,1.0716822961418646,151683.51625117788,0.350639,0.06795904,0.996495
dribbling,dribbling_KS_7,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_7.csv,1881,65,1,65,65,28.93846153846154,0,175.44828190855927,126.53376576289207,0.7318894396524978,79256.71159838191,0.300913,0.066131,0.995879
dribbling,dribbling_KS_8,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_8.csv,1854,66,1,66,66,28.09090909090909,0,276.23349142179075,167.48648225458467,0.8971127859683806,122258.40677059111,0.46204100000000004,0.07061859,0.995673
dribbling,dribbling_KS_9,/content/uniri-hbd/handball_s/player_detections/dribbling/dribbling_KS_9.csv,1534,66,1,66,66,23.242424242424242,0,258.00209821577573,158.811639178618,0.8539538443155082,119371.0525100685,0.3318765,0.0647915,0.9974394
jump-shot,jump-shot_KS_10,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_10.csv,3493,98,1,98,98,35.642857142857146,0,191.84176610363582,125.08932693959346,0.9377446543240037,57946.083675304464,0.549246,0.06636028000000001,0.9904102
jump-shot,jump-shot_KS_100,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_100.csv,2875,66,1,66,66,43.56060606060606,0,145.3125440695652,86.43209460869565,0.9481332123251262,32727.100731842715,0.425864,0.06880824,0.9823372
jump-shot,jump-shot_KS_101,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_101.csv,2845,65,1,65,65,43.76923076923077,0,182.81011776414763,97.69416063268892,1.0267654371337507,55840.30055066641,0.464586,0.07311602,0.9840416
jump-shot,jump-shot_KS_102,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_102.csv,2639,66,1,66,66,39.984848484848484,0,176.81722281167106,101.66340545661234,1.111792954268273,47207.341170125124,0.778149,0.07399818,0.994037
jump-shot,jump-shot_KS_103,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_103.csv,2747,65,1,65,65,42.261538461538464,0,125.1899981434292,85.0091467054969,0.8556733075257502,30458.255614179106,0.336376,0.06325232,0.9811762
jump-shot,jump-shot_KS_104,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_104.csv,2609,66,1,66,66,39.53030303030303,0,133.8564306630893,84.2638639325412,0.9432128446055474,27086.862164616785,0.337848,0.06710904000000001,0.984829
jump-shot,jump-shot_KS_105,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_105.csv,5341,130,1,130,130,41.08461538461538,0,117.83339123759596,77.28675940835049,0.9088119955888344,23461.94454346493,0.416732,0.0693163,0.984849
jump-shot,jump-shot_KS_106,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_106.csv,2941,65,1,65,65,45.246153846153845,0,103.1835845630738,71.8025290717443,0.8531349995443962,18662.28376683594,0.406031,0.0669603,0.981723
jump-shot,jump-shot_KS_107,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_107.csv,3114,66,1,66,66,47.18181818181818,0,99.22928654463712,72.21422029543994,0.8480092962385888,17071.778115128483,0.33841750000000004,0.06959267,0.9759646000000001
jump-shot,jump-shot_KS_108,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_108.csv,2818,66,1,66,66,42.696969696969695,0,101.82823101490419,71.75265826827538,0.8974449506433836,17631.07810562491,0.466993,0.07855616,0.9860563
jump-shot,jump-shot_KS_109,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_109.csv,3760,97,1,97,97,38.76288659793814,0,101.72122925531914,68.66866835106384,0.8501339598284614,18476.72340053266,0.41135999999999995,0.07206046,0.9838417
jump-shot,jump-shot_KS_11,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_11.csv,3220,82,1,82,82,39.26829268292683,0,167.80704515527952,114.49813043478261,0.8780270534014906,53261.043693443105,0.502737,0.07109496,0.9901861
jump-shot,jump-shot_KS_110,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_110.csv,2586,65,1,65,65,39.784615384615385,0,105.94067571539055,72.89095630317091,0.8628949999441691,19563.624374659204,0.33657800000000004,0.0674479,0.9797845000000001
jump-shot,jump-shot_KS_111,/content/uniri-hbd/handball_s/player_detections/jump-shot/jump-shot_KS_111.csv,4364,97,1,97,97,44.98969072164948,0,106.11631810265811,79.99605820348305,0.8496045502279893,19576.56772452676,0.377881,0.06642047,0.9782050999999999
